Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Pedestrian_movement,Cause_of_accident,Hour
6,1,1,3,0,2,6,2,2,7,2,5,1,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,1,0,2,2,1,9,6
2,2,1,3,0,1,0,2,1,7,2,5,1,0,0,0,2,6,-0.059060765005841856,1.3742362430065707,2,0,1,2,2,5,0,3
2,0,1,4,0,1,0,1,1,5,3,5,4,0,0,0,2,5,-0.22587465433383747,0.6768102885285161,7,0,1,1,2,4,11,0
0,1,1,2,0,1,2,1,1,6,2,5,5,1,0,0,2,6,-1.499035312408689,2.4263316728069064,1,0,1,0,2,5,14,17
3,1,1,4,0,2,5,2,1,6,4,5,1,0,0,0,2,2,-0.059060765005841856,2.434474261401353,2,0,1,0,2,5,5,21
5,0,1,3,0,1,8,2,2,8,4,5,1,0,0,0,2,6,-1.510941766626499,0.3808947854274264,2,0,1,0,1,5,12,21
2,0,1,4,0,1,0,0,1,7,4,5,3,0,0,1,2,6,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,3,18
3,0,1,2,0,2,5,2,2,6,1,5,3,0,0,3,2,6,0.5531863762942012,0.44864884805439376,9,0,1,0,2,5,1,11
3,0,1,4,0,1,7,2,1,6,3,5,1,0,3,3,3,6,-0.059060765005841856,1.0431775358656106,2,1,0,0,2,2,0,16
1,1,1,2,0,1,0,2,1,7,2,5,5,0,0,1,2,4,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,11,22
2,1,1,3,0,1,0,2,1,6,4,5,1,2,0,3,2,0,-0.130287676616977,-0.5442638586190858,2,1,1,0,2,5,9,14
3,0,0,4,0,1,4,2,1,6,4,6,1,0,0,0,2,5,-1.360521276704082,-0.2356550629506356,2,1,1,0,2,5,9,22
3,0,1,4,0,2,0,2,1,6,0,5,1,0,0,3,2,6,0.12763198574802342,-0.41658837814897876,5,0,1,0,2,5,9,15
2,0,1,4,0,1,0,2,1,6,4,5,5,0,0,2,2,6,-0.059060765005841856,2.1621747725995633,2,1,1,0,2,5,0,17
0,1,1,1,0,0,8,2,1,6,4,5,1,0,0,3,2,6,1.1340450636352715,0.44864884805439376,0,0,1,0,2,5,10,12
3,0,1,2,0,1,0,2,3,7,4,5,0,0,0,0,2,6,-0.059060765005841856,1.5065609705293326,8,0,0,0,2,5,0,21
6,0,1,2,0,1,4,2,1,6,4,5,1,0,3,0,3,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,1,5,11,20
3,0,1,2,0,1,0,0,1,8,3,5,0,0,0,0,2,6,-0.059060765005841856,0.6734856597364267,2,0,1,0,2,5,1,21
2,0,1,3,0,2,6,1,1,1,2,5,0,0,0,0,2,6,-0.059060765005841856,2.1294331154089705,2,0,0,0,2,5,2,21
2,0,1,4,0,1,7,2,2,2,2,4,4,0,0,3,2,6,-0.059060765005841856,-0.34566517126692414,2,1,1,0,2,5,14,1
2,0,1,4,0,1,0,1,1,8,4,5,5,0,2,2,2,6,-0.059060765005841856,2.434474261401353,1,0,1,0,2,5,3,18
4,0,1,2,0,1,1,2,1,6,3,5,5,0,1,0,2,6,-0.059060765005841856,0.10113186030482296,2,0,1,1,2,5,1,2
2,1,1,3,0,3,6,0,1,0,4,5,1,0,0,0,2,6,-0.059060765005841856,2.281433554053238,2,0,1,3,2,5,1,20
0,1,1,1,0,2,5,2,1,6,0,5,1,0,0,3,2,6,1.3134987109858,0.44864884805439376,8,0,1,0,2,5,1,12
4,0,1,3,0,1,0,2,0,6,4,5,5,0,0,3,2,5,-0.059060765005841856,-0.5442638586190858,2,0,1,0,1,5,0,16
2,1,1,3,0,1,0,2,0,6,4,5,5,0,2,2,2,6,-0.15643501410050176,2.2346972911380467,2,0,1,0,2,5,10,18
1,1,1,4,0,1,0,2,1,9,2,5,1,0,0,3,2,6,-0.5667731597141579,0.1014343811119981,2,1,0,2,2,5,9,10
4,0,1,3,0,1,0,2,1,6,1,5,2,0,2,3,2,1,-0.059060765005841856,2.0767554958764842,2,0,1,3,1,5,4,17
0,0,1,4,0,1,4,2,0,5,4,5,5,0,0,3,2,1,-1.502719763750927,-0.5442638586190858,7,0,0,0,2,5,0,4
5,1,1,4,0,2,0,2,1,6,3,5,4,0,0,3,2,6,-1.4357583681670711,-0.49284741913270025,2,1,0,1,2,5,9,10
2,1,1,4,0,1,0,2,1,7,2,5,5,0,3,3,2,1,-0.059060765005841856,2.351217733088854,2,0,1,0,2,5,9,14
6,1,1,1,0,1,6,2,2,6,3,5,1,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,4,9,6
1,1,1,4,0,1,4,2,1,6,1,5,4,0,0,3,2,6,-0.059060765005841856,-0.3200399545314176,2,1,0,3,2,5,9,8
3,0,1,4,0,1,2,2,2,8,3,5,3,0,3,3,3,6,-0.059060765005841856,2.434474261401353,1,0,1,1,2,5,3,17
0,0,0,2,0,2,0,1,1,4,2,4,5,0,3,0,2,6,-0.12435437663181048,-0.5442638586190858,2,0,0,0,2,4,1,22
2,0,1,2,1,2,5,2,1,4,1,2,5,0,1,3,2,3,-0.059060765005841856,1.941288433742832,1,0,1,0,2,5,1,18
4,0,0,4,0,2,5,2,1,6,3,5,3,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,0,3,2,3,7,2
2,0,1,4,0,0,0,2,1,2,4,5,5,0,3,3,2,6,-0.059060765005841856,2.434474261401353,2,0,1,2,2,5,11,16
2,0,1,4,0,1,0,2,1,6,3,5,4,0,0,0,2,6,-0.059060765005841856,0.6569462840692875,2,0,1,3,2,5,0,0
3,0,1,4,0,1,0,2,2,7,3,5,1,0,0,0,2,6,-0.059060765005841856,2.434474261401353,5,0,1,0,2,5,0,21
3,0,1,3,0,1,0,2,1,4,3,5,1,0,2,3,2,1,-0.059060765005841856,2.6496606054758276,3,0,1,0,2,5,2,14
5,1,1,4,0,2,0,2,2,7,3,5,3,0,3,1,2,3,-0.6858340847800788,0.5842857962971413,2,0,1,0,1,5,1,12
3,2,1,4,0,5,7,2,1,6,2,5,5,0,3,3,2,1,-0.42494301133831036,0.9411222885287511,2,0,1,0,2,5,4,11
0,1,1,1,0,1,5,2,1,6,0,5,1,0,0,3,2,6,0.9188206826439261,1.4211256135122523,6,0,1,0,2,5,1,12
2,1,1,4,0,1,0,2,1,7,2,5,4,0,3,3,2,1,-0.059060765005841856,2.434474261401353,2,0,1,0,2,5,8,15
5,0,1,3,0,1,6,2,2,8,4,5,1,0,1,0,2,6,-1.510941766626499,-0.045207210289373634,2,0,1,0,1,5,12,21
2,1,1,0,0,0,0,2,1,6,4,5,1,1,0,3,2,1,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,9,11
0,1,1,4,0,2,5,2,1,6,1,5,5,0,0,3,2,5,-0.059060765005841856,0.01708825744361553,2,0,0,4,2,5,10,7
4,2,1,2,0,2,0,2,1,4,4,5,5,0,0,3,2,4,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,9,11
4,0,0,0,1,0,5,2,2,6,3,5,5,0,3,0,2,2,1.3928202366148152,-0.5442638586190858,2,1,0,1,2,5,9,19
3,0,1,3,0,1,0,1,0,6,4,5,0,0,0,0,2,6,-0.059060765005841856,2.298823800941247,2,0,1,3,2,5,2,21
2,0,0,4,0,0,0,1,1,6,4,4,1,0,0,0,2,6,-0.2776008701421837,1.9861084923085357,2,0,0,0,2,4,3,21
5,0,1,4,0,2,8,1,2,8,4,5,0,0,0,0,2,6,-1.4404728053608788,0.5450335062854919,2,0,0,0,2,5,12,21
3,0,1,1,0,2,4,2,2,6,2,3,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,9,20
2,0,1,1,0,0,0,2,1,3,4,5,5,0,3,3,2,6,-0.059060765005841856,2.434474261401353,2,0,1,3,2,5,10,15
5,0,1,4,0,0,0,2,1,7,4,5,5,0,0,3,2,1,-0.059060765005841856,0.38450267006087446,2,0,0,0,2,5,3,10
2,1,1,3,0,2,0,2,1,6,0,5,1,0,0,0,2,2,-0.24997674209492082,2.0427832770566363,2,0,1,0,2,5,0,20
1,0,1,3,0,0,0,2,1,7,1,4,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,11,22
0,0,1,1,0,2,1,2,0,4,5,5,1,0,0,3,2,6,0.9474912050583157,0.14409712956681164,1,0,0,0,2,5,14,14
4,0,1,2,0,2,5,2,2,4,3,5,5,0,1,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,1,5,10,20
3,1,1,4,0,1,4,2,1,1,1,5,4,0,3,3,3,1,-0.059060765005841856,2.434474261401353,1,0,1,3,2,5,8,19
3,0,1,3,0,1,0,1,1,6,3,5,0,0,0,0,2,4,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,4,21
1,1,1,4,0,2,4,2,1,6,2,5,5,0,3,3,2,1,-1.3780436685720985,-0.271604714852503,2,0,1,0,2,5,9,9
0,1,1,1,0,1,7,2,1,6,5,5,1,0,0,3,2,6,0.638565338053793,0.19073884302781519,0,0,1,0,2,5,10,13
5,0,1,1,0,1,2,2,1,6,4,5,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,10,19
3,2,1,4,0,3,10,2,1,8,2,2,1,0,0,1,2,1,-0.059060765005841856,0.5444995076441177,2,0,0,1,2,3,12,4
2,2,1,1,0,3,2,1,2,8,4,5,1,0,0,3,2,6,-1.4880392298051774,-0.512938674530908,1,0,1,0,2,5,10,14
2,0,1,4,0,2,7,2,1,6,4,5,4,0,2,3,2,6,-0.059060765005841856,2.6092417334290374,2,0,1,0,2,5,10,14
1,0,1,0,0,1,0,0,3,7,3,5,5,0,0,1,2,6,-0.235027351375511,2.434474261401353,2,0,0,0,2,5,11,17
3,0,1,4,0,2,0,0,1,6,0,5,1,0,2,3,2,6,-0.059060765005841856,1.4868570711852767,3,0,1,2,2,5,11,15
2,0,1,4,0,1,10,2,2,3,1,5,1,0,0,3,2,2,-0.7253756220550877,1.604668749512791,2,0,0,3,1,5,1,11
4,0,1,1,0,1,0,2,0,6,4,5,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,10,18
2,1,1,1,1,2,4,1,1,1,2,5,4,0,0,3,2,6,-0.059060765005841856,1.4415615547278733,2,0,1,0,2,5,1,18
1,2,1,1,0,0,0,1,1,1,4,5,3,0,0,3,2,2,-1.1304183528269192,-0.5442638586190858,1,0,0,0,2,5,9,14
0,1,1,3,0,0,8,2,1,6,4,5,1,0,0,3,2,6,0.12730357021307942,0.44864884805439376,1,0,1,0,2,5,10,9
3,2,1,2,0,2,9,0,1,7,2,5,5,0,0,3,2,6,-0.059060765005841856,1.0624230018996341,2,0,0,1,2,5,9,18
3,1,1,4,0,1,0,2,1,7,2,5,2,0,0,3,2,6,-0.6608879310179596,0.03707115009726436,2,1,0,2,2,5,9,9
5,0,1,4,0,0,7,2,1,6,0,5,5,0,0,0,2,3,-0.7475069921286166,-0.5442638586190858,2,0,0,0,2,5,10,20
3,0,0,4,0,1,0,2,1,6,4,5,5,0,0,0,2,5,-0.059060765005841856,0.4449590848750681,7,0,1,1,2,5,11,0
4,0,1,4,0,0,11,0,2,7,4,5,1,0,0,0,2,6,-1.1325846463408185,-0.28551290590829764,3,2,0,2,2,1,0,20
4,0,1,4,0,1,5,1,2,8,2,5,0,0,1,3,2,6,-0.059060765005841856,2.434474261401353,2,0,1,2,2,5,3,17
5,0,0,0,0,1,5,2,2,6,4,5,5,0,1,0,2,4,-0.1545181054617717,-0.5442638586190858,2,0,1,0,2,5,9,19
3,0,1,2,0,1,0,1,1,7,2,5,0,0,0,0,2,6,-0.059060765005841856,1.3550583094880835,2,0,1,0,2,5,1,21
0,0,0,3,0,0,0,0,3,6,4,3,5,0,3,0,2,6,-1.0697825252895208,-0.5442638586190858,2,1,0,0,2,2,2,22
3,0,1,4,0,0,13,0,2,7,5,5,1,0,0,1,2,6,-0.8438449154821095,0.36816483125806543,3,2,0,2,2,3,0,21
1,0,1,1,0,2,4,2,1,6,0,1,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,3,0,1,0,2,5,9,20
3,0,1,4,0,2,0,1,1,6,0,5,1,0,0,3,2,6,-0.059060765005841856,0.012379529997119554,5,0,1,0,2,5,9,15
5,1,1,4,1,1,0,2,1,6,1,5,5,0,1,3,2,3,0.7780414997065485,0.8690838692355437,8,0,1,0,2,5,9,14
0,2,1,3,0,2,3,2,0,6,4,5,2,2,0,2,2,6,-0.5157171432673682,0.3926309420978433,3,0,1,0,2,5,15,17
4,0,1,4,0,3,5,2,1,5,4,5,1,0,0,0,2,1,-1.510941766626499,-0.5442638586190858,0,0,1,0,1,5,4,19
4,1,1,1,0,1,0,2,0,7,1,5,5,0,0,2,2,6,-0.23733709077144788,-0.5442638586190858,2,1,1,3,2,0,10,16
1,1,1,2,0,2,2,2,1,4,2,5,5,0,1,0,2,6,-0.690189528730047,-0.5442638586190858,2,0,1,0,2,5,0,21
2,2,1,1,0,3,2,1,2,8,4,5,2,0,0,3,2,6,-1.1187948752674348,-0.00790084969715743,1,0,1,0,2,5,10,15
3,1,1,2,0,2,4,2,1,3,3,5,5,0,0,1,2,5,-0.9412249650296232,0.23497225078585093,2,0,1,0,2,5,2,16
2,1,1,4,0,2,11,2,1,6,4,5,1,1,0,1,2,4,-0.059060765005841856,1.839469780576825,2,1,1,0,2,5,1,20
2,0,1,3,0,1,8,2,1,7,0,5,1,0,0,0,2,2,-1.2517042624456824,1.902612053010727,2,0,1,0,2,5,1,1
5,0,1,4,0,0,7,1,1,8,4,5,0,0,0,0,2,6,-1.5090330753244772,0.45125948053016723,2,0,1,0,2,5,3,21
3,0,1,4,0,3,4,2,1,7,4,5,1,0,0,0,2,1,-0.27226686223422014,1.9970519599000298,1,0,1,0,1,5,8,20
1,1,1,1,0,2,2,2,2,8,4,5,1,0,0,3,2,6,-1.0971585397697596,-0.261285692160677,2,0,0,1,2,5,9,12
6,0,1,4,0,3,0,2,1,7,2,5,5,0,0,3,2,6,0.49421786020252423,0.1413806501818422,2,1,0,0,2,5,10,14
2,1,1,0,0,1,1,2,2,7,4,5,1,0,0,3,2,3,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,9,12
3,0,1,4,0,2,0,2,1,6,4,5,1,0,0,0,2,6,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,0,21
2,0,1,4,0,1,0,0,1,7,4,5,5,0,0,2,2,6,-0.059060765005841856,2.434474261401353,2,0,1,0,2,5,2,18
3,0,1,2,0,1,0,2,1,6,2,5,0,0,0,0,2,6,-0.059060765005841856,1.4386038749835344,4,0,0,0,2,5,1,21
2,1,1,3,0,2,5,2,1,6,2,5,3,0,2,3,2,1,-1.1260605964750487,-0.5442638586190858,2,0,1,0,2,5,10,8
1,1,1,4,0,1,6,2,1,6,3,5,2,0,1,3,2,3,-0.6825564672201901,0.0222524666747298,2,0,1,0,2,5,10,9
1,2,1,2,0,1,1,2,1,6,4,5,1,0,0,1,2,5,-0.059060765005841856,1.0023720341537976,3,0,1,0,2,5,1,5
3,0,1,4,0,3,0,2,1,6,2,5,1,0,0,0,2,4,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,0,21
4,0,1,4,0,0,7,2,1,5,3,5,0,0,0,0,2,6,-0.8105695834013209,1.4065902211403127,2,0,0,0,2,5,3,22
2,0,1,3,0,1,9,2,1,6,4,5,1,0,0,3,2,6,0.14598071533024615,3.006715526695847,2,0,1,0,2,5,11,11
3,1,1,3,0,1,0,2,1,6,3,5,1,1,0,3,2,0,-0.059060765005841856,-0.5442638586190858,2,1,1,1,2,5,9,15
0,1,1,1,0,1,4,2,1,6,0,5,1,0,0,3,2,6,1.1187653886074578,0.44864884805439376,7,0,1,0,2,5,2,12
1,1,1,4,0,1,0,2,1,7,2,5,1,0,0,3,2,6,-0.059060765005841856,0.44864884805439376,2,0,0,2,2,5,8,9
4,1,1,1,1,2,6,1,1,1,2,5,0,0,0,3,2,3,-0.059060765005841856,2.013118063367544,2,0,1,0,2,5,1,20
6,1,1,1,0,1,6,2,2,6,3,5,1,0,0,3,2,1,-0.08172553088531552,-0.5442638586190858,2,0,1,0,2,5,10,6
5,0,1,4,0,3,5,2,2,5,2,5,5,0,0,2,2,5,-0.521190692362782,0.1326073291595236,7,0,1,1,2,5,1,12
3,1,1,2,0,2,4,2,1,2,2,5,5,0,0,1,2,5,-0.5933841446731709,0.7107351680581677,2,0,1,0,2,5,1,17
3,0,1,4,0,2,7,2,1,3,2,5,0,0,0,0,2,4,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,3,21
0,1,1,1,0,1,8,2,1,6,5,5,1,0,0,3,2,6,1.3328576218786776,0.4281452248130886,0,0,1,0,2,5,10,13
4,1,1,0,0,0,4,2,1,6,4,5,1,0,0,3,2,1,-0.5002886746580252,-0.5442638586190858,2,0,1,0,2,5,9,7
2,1,1,1,0,2,0,0,1,8,4,5,5,0,0,2,2,6,-0.059060765005841856,1.7049093050484878,1,0,0,0,2,5,11,18
3,0,1,4,0,3,0,2,1,6,1,5,1,0,0,0,2,2,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,0,21
3,0,1,2,0,2,5,2,2,6,1,5,3,0,0,3,2,6,0.6508962164269376,0.44864884805439376,9,0,1,0,2,5,1,11
5,2,1,3,0,3,0,2,1,6,4,5,4,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,1,2,5,9,11
0,2,1,2,0,3,6,1,1,9,3,5,5,0,0,1,2,6,-0.9538473498189285,2.053488406053951,2,0,0,1,2,5,9,17
1,2,1,1,0,0,0,1,1,1,4,5,4,0,0,3,2,2,-1.2856682313702483,-0.5442638586190858,1,0,0,0,2,5,9,13
3,0,1,4,0,0,0,1,2,8,2,5,2,0,0,0,2,6,-0.059060765005841856,0.7167154669933609,2,0,1,0,2,5,13,19
3,0,1,3,0,2,6,2,1,6,0,4,5,0,2,0,2,6,0.8883474545358903,-0.5442638586190858,2,0,0,0,2,5,9,19
2,0,1,4,0,2,7,2,1,6,4,5,4,0,2,3,2,6,-0.059060765005841856,2.476697510369093,2,0,1,0,2,5,10,14
3,1,1,4,0,3,6,2,2,7,2,5,2,0,1,3,2,1,-0.6684834233773275,-0.5442638586190858,2,1,0,2,2,2,9,7
3,1,1,4,0,1,0,2,1,7,2,5,3,0,3,3,2,1,-0.059060765005841856,2.434474261401353,2,0,1,1,2,5,7,16
4,0,1,4,0,1,9,1,1,6,4,5,1,0,2,2,2,6,-0.36239915059929695,0.24120172453575794,2,2,0,0,2,1,0,17
3,0,1,4,0,1,8,2,1,4,1,5,1,0,0,3,2,4,-0.059060765005841856,3.427386968074832,2,0,1,2,2,5,0,11
1,0,1,2,0,0,0,2,1,0,4,5,3,0,1,3,2,6,0.5688258105190457,1.5756758357832072,1,0,1,2,2,5,10,14
2,1,1,3,0,1,0,2,1,5,4,5,5,0,3,3,2,6,-0.059060765005841856,2.434474261401353,2,0,1,0,2,5,10,17
4,0,1,4,0,1,0,2,2,8,2,5,5,0,0,1,2,6,0.5801175152349671,-0.10714247224349605,2,0,1,0,2,5,12,16
3,1,1,3,0,1,0,1,2,8,2,5,5,0,0,1,2,6,-0.059060765005841856,0.16725622233541193,1,0,1,0,2,5,12,17
5,2,1,1,0,1,4,2,1,6,2,5,4,0,2,0,2,6,-0.059060765005841856,-0.37379608218054855,2,0,1,0,2,5,0,5
6,0,1,3,0,1,4,0,1,8,2,5,0,0,0,2,2,6,-0.45119113135120537,1.6299636514087446,2,0,0,0,1,5,12,20
3,0,1,4,0,2,0,2,1,6,3,5,1,0,0,0,2,6,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,0,21
3,0,1,4,0,2,7,2,1,5,1,5,5,0,3,0,2,6,1.3058947766645308,-0.5442638586190858,2,0,0,0,1,5,10,19
2,1,1,4,0,2,0,2,1,6,4,5,5,0,3,3,3,6,-0.059060765005841856,2.434474261401353,1,0,1,0,2,5,9,18
3,0,1,4,0,2,7,2,1,6,1,5,5,0,3,0,2,6,1.0986951471812252,0.059175138772771696,2,0,0,0,2,5,10,18
2,1,1,2,0,3,6,0,1,0,4,5,1,0,0,1,2,6,-0.059060765005841856,2.080473012642393,2,0,1,2,2,5,1,20
2,1,1,2,0,2,0,1,1,8,3,5,5,0,0,3,2,6,-0.059060765005841856,1.0075795584892167,1,0,1,0,2,3,11,17
3,0,1,4,0,2,0,2,0,6,4,5,1,0,0,0,2,6,-0.059060765005841856,2.434474261401353,2,0,0,2,2,5,1,21
4,0,1,4,0,1,0,2,1,6,2,5,1,0,3,3,3,1,-0.059060765005841856,2.434474261401353,2,0,1,2,2,5,4,17
2,1,1,1,0,2,0,0,2,8,4,5,5,0,0,2,2,6,-0.059060765005841856,1.7877900260367874,1,0,0,0,2,5,11,18
4,0,0,0,1,0,3,2,1,6,4,5,5,0,2,0,2,3,0.4441344320459818,-0.5442638586190858,2,1,1,1,2,5,9,18
3,0,1,1,0,1,0,2,1,4,3,5,4,0,0,3,2,2,-0.059060765005841856,0.4220714611905856,2,0,1,1,1,5,1,14
1,1,1,3,0,1,2,2,1,4,2,5,5,0,1,0,2,6,-0.8518853839871522,-0.5442638586190858,2,0,1,0,2,5,0,20
3,0,1,4,0,1,3,2,3,8,2,5,1,0,3,3,3,6,-0.059060765005841856,2.434474261401353,1,0,1,2,2,5,3,16
3,0,1,3,0,1,1,2,1,6,3,5,5,0,0,0,2,6,-0.059060765005841856,0.24814188110002827,2,0,1,2,2,5,1,1
4,0,1,4,0,3,5,2,1,6,3,5,0,0,0,0,2,1,-1.3064767938867825,-0.12477520367499206,0,0,1,0,1,5,4,20
2,1,1,4,0,2,0,2,1,6,3,5,5,0,3,3,2,4,-0.059060765005841856,2.434474261401353,2,0,1,0,2,5,9,17
3,0,1,4,0,1,7,2,2,6,3,5,1,0,3,3,3,6,-0.059060765005841856,1.3501220920684884,2,1,0,1,2,2,1,16
4,1,1,4,0,1,0,2,1,6,1,5,3,0,0,3,2,6,0.8107049030079007,0.05055168248600489,7,0,1,0,2,5,9,15
0,0,1,3,0,2,0,1,1,8,4,5,5,0,0,1,2,6,-0.8854461817748888,0.31126426451781664,4,0,1,0,2,5,10,18
5,2,1,1,0,1,4,2,1,6,2,5,4,0,2,0,2,6,-0.059060765005841856,-0.4302075903662486,2,0,1,0,2,5,0,5
1,0,0,4,0,2,4,2,1,6,5,5,5,0,1,3,2,1,-0.059060765005841856,0.8107943310827777,2,0,1,4,2,5,9,3
2,0,1,4,0,1,9,2,2,2,1,5,1,0,0,3,2,2,-0.3560358942484405,2.6150052947508424,2,0,0,3,1,5,0,11
3,1,0,2,0,1,5,2,1,2,2,5,5,0,3,1,2,1,0.5042494343302278,1.278764143088865,1,0,1,2,2,5,9,19
2,0,1,2,1,2,5,2,1,4,1,1,5,0,1,3,2,3,-0.059060765005841856,2.053611561709423,1,0,1,0,2,5,1,18
3,1,1,4,0,3,0,2,1,6,1,5,0,0,0,0,2,1,-0.059060765005841856,2.434474261401353,2,0,1,0,1,5,0,20
3,1,1,4,0,1,8,2,1,6,3,5,5,0,1,3,2,6,-0.059060765005841856,1.3578297475685839,2,0,1,0,2,5,9,16
2,0,1,4,0,1,0,2,1,6,3,5,4,0,0,0,2,6,-0.059060765005841856,0.4738069256237128,2,0,1,3,2,5,0,0
5,0,1,4,0,3,5,2,1,4,3,5,5,0,0,1,2,5,-0.8871402638169709,-0.11765834625945604,5,0,1,1,2,5,2,13
0,0,1,4,0,1,6,2,0,6,2,5,3,0,0,1,2,2,-1.510941766626499,0.92489928408925,5,0,1,0,2,5,0,2
3,0,1,3,0,1,0,2,1,6,3,5,5,0,0,0,2,6,-0.059060765005841856,0.28979125367626857,2,0,1,2,2,5,1,0
2,0,1,4,0,1,10,2,2,2,1,5,1,0,0,1,2,1,-0.059060765005841856,2.5968762768966895,2,0,1,2,2,5,1,7
2,0,1,4,0,1,0,0,0,8,4,3,5,0,0,2,2,6,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,3,18
4,0,0,2,0,1,5,2,1,6,4,5,2,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,1,1,2,5,8,3
2,0,1,1,0,0,0,2,1,2,4,5,5,0,3,3,2,6,-0.059060765005841856,2.434474261401353,2,0,1,3,2,5,10,15
2,1,1,2,0,0,0,2,1,6,2,5,1,0,0,3,2,0,-0.059060765005841856,-0.26437031932837696,3,0,1,3,2,5,9,15
3,0,0,4,0,2,4,2,1,7,4,5,1,0,0,0,2,3,-0.609216096977409,1.3057532040647417,2,0,1,0,2,5,9,21
3,0,1,4,0,1,8,2,1,2,1,5,1,0,0,3,2,2,-0.059060765005841856,3.427386968074832,2,0,1,3,2,5,0,11
3,0,1,4,0,2,0,1,1,6,0,5,1,0,0,3,2,6,-0.059060765005841856,0.3467669558306852,4,0,1,1,2,5,9,15
4,0,0,4,0,1,5,2,2,4,4,6,1,0,1,0,2,6,-1.510941766626499,-0.5442638586190858,2,1,1,0,2,5,9,21
5,1,1,2,0,1,7,2,3,6,2,5,4,0,0,3,2,6,-1.2515333900408971,0.165353177603226,2,0,1,0,2,5,10,11
2,2,1,1,0,3,0,1,1,7,3,5,5,0,0,3,2,3,-0.7678597816774494,0.47209429212808796,1,0,1,0,2,5,11,19
1,1,1,4,0,1,6,2,1,6,1,5,3,0,0,3,2,6,-0.059060765005841856,-0.2642421544059501,2,0,0,2,2,5,10,8
4,0,1,4,0,1,11,2,3,6,4,5,0,0,0,0,2,6,-0.5106107667660084,-0.23545774162627953,2,0,1,0,2,5,9,21
4,1,1,4,0,2,6,2,2,7,1,5,2,0,0,3,2,2,-0.059060765005841856,-0.5442638586190858,2,1,0,3,2,2,9,6
5,0,1,4,0,1,0,2,1,8,4,5,5,0,0,3,2,1,-0.059060765005841856,0.7787088967118972,2,0,1,0,1,5,2,11
2,0,1,4,0,1,9,2,2,3,1,5,1,0,0,3,2,2,-0.4867720241297775,2.257373878854927,2,0,0,3,1,5,0,11
5,0,1,4,0,3,0,1,1,7,1,5,4,0,0,3,2,6,1.3013658160501202,0.57373658755754,2,1,1,0,2,5,11,16
3,0,1,4,0,1,8,2,1,6,3,5,1,0,2,3,2,6,-0.059060765005841856,1.118384081417888,2,1,0,0,2,1,0,14
4,0,1,2,0,1,0,2,1,6,4,5,5,0,1,3,2,2,-0.059060765005841856,0.38553454266862497,2,0,1,0,1,5,1,14
3,0,1,4,0,0,1,0,1,8,3,5,0,0,0,0,2,6,-0.059060765005841856,2.434474261401353,2,0,0,0,2,5,14,21
5,1,1,0,0,2,12,2,1,6,4,5,1,0,0,0,2,6,-0.17534505176661536,-0.46473933437615356,2,0,1,0,2,5,4,17
2,3,1,1,0,1,5,2,1,7,4,3,3,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,1,2,5,3,11
3,0,1,4,0,1,2,2,1,4,3,4,5,0,0,1,2,6,-0.059060765005841856,0.07721932075002597,5,0,1,0,2,5,13,0
5,1,1,4,0,0,8,2,1,6,1,5,5,0,0,2,2,4,-0.4516989259979818,0.18013137400601903,2,0,1,0,2,5,9,18
1,0,1,2,0,2,0,2,1,4,2,5,3,0,2,0,2,6,-0.059060765005841856,0.3404061450692145,2,0,1,0,2,5,1,22
